Author,BSB Catalog,By,Creation,Digital Object Identifier,Extent,Height,Identifier,Label,Language,Location,Object Type,Preferred title of work,Thumbnail,Title,Width
"<span>Johannes, Chrysostomus -- (GND: <a href='http://d-nb.info/gnd/118557831/'>118557831</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV037442510'>https://opacplus.bsb-muenchen.de/title/BV037442510</a>,Ioannes Chrysostomus,"[S.l.], 11. Jh. (2. Hälfte); fol. V - VIII und I' - IV': 9. Jh. (2. Hälfte) bzw. 13./14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00069244-0'>urn:nbn:de:bvb:12-bsb00069244-0</a>,VIII + 241 + VIII' Bl. - Pergament und Papier,36.79250495654427,BSB-Hss Cod.graec. 20,"Johannes, Chrysostomus: In epistulam ad Romanos homiliae 8 et 14 [u.a.] - BSB Cod.graec. 20","Greek, Ancient (to 1453)","München, Bayerische Staatsbibliothek -- Cod.graec. 20",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00069244_00003/full/280,/0/default.jpg",In epistulam ad Romanos homiliae 8 et 14 [u.a.] - BSB Cod.graec. 20,27.724100000000007
,<a href='https://opacplus.bsb-muenchen.de/title/BV037455700'>https://opacplus.bsb-muenchen.de/title/BV037455700</a>,,"Tegernsee, 3. Viertel 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00072163-2'>urn:nbn:de:bvb:12-bsb00072163-2</a>,II + 255 Bl. - Pergament,31.31834116297002,BSB-Hss Clm 18128,Bibel: Neues Testament (ohne Evangelien) - BSB Clm 18128,Latin,"München, Bayerische Staatsbibliothek -- Clm 18128",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00072163_00003/full/280,/0/default.jpg",Bibel: Neues Testament (ohne Evangelien) - BSB Clm 18128,21.818600000000004
,<a href='https://opacplus.bsb-muenchen.de/title/BV036062907'>https://opacplus.bsb-muenchen.de/title/BV036062907</a>,,"I: St. Emmeram / II: Nordfrankreich (?), I: 3. Viertel 11. Jh. (ab 1049) / II: 10. Jh. / III: 10. Jh. (vor 993)",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00046557-3'>urn:nbn:de:bvb:12-bsb00046557-3</a>,116 Bl. - Pergament,27.429467208006436,BSB-Hss Clm 14370,Hieronymus. Gennadius Massiliensis. Boethius. Hrabanus Maurus. Augustinus. Passio s. Dionysii et sociorum - BSB Clm 14370,Latin,"München, Bayerische Staatsbibliothek -- Clm 14370",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00046557_00003/full/280,/0/default.jpg",Hieronymus. Gennadius Massiliensis. Boethius. Hrabanus Maurus. Augustinus. Passio s. Dionysii et sociorum - BSB Clm 14370,20.097750000000005
,<a href='https://opacplus.bsb-muenchen.de/title/BV035263810'>https://opacplus.bsb-muenchen.de/title/BV035263810</a>,,"[S.l.], 2. Hälfte 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00034102-5'>urn:nbn:de:bvb:12-bsb00034102-5</a>,155 Bl. - Pergament,29.270152083078102,BSB-Hss Clm 14030,Theologische Sammelhandschrift - BSB Clm 14030,Latin,"München, Bayerische Staatsbibliothek -- Clm 14030#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00034102_00003/full/280,/0/default.jpg",Theologische Sammelhandschrift - BSB Clm 14030,22.241933333333332
,<a href='https://opacplus.bsb-muenchen.de/title/BV036063230'>https://opacplus.bsb-muenchen.de/title/BV036063230</a>,,"St. Emmeram/Regensburg, Ende 11./Anfang 12. Jh./Mitte 12. Jh. (ab 1144/45)",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00046576-9'>urn:nbn:de:bvb:12-bsb00046576-9</a>,98 Bl. - Pergament,30.101592218871733,BSB-Hss Clm 14349,Johannes Cassianus. Idung von Prüfening - BSB Clm 14349,Latin,"München, Bayerische Staatsbibliothek -- Clm 14349",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00046576_00003/full/280,/0/default.jpg",Johannes Cassianus. Idung von Prüfening - BSB Clm 14349,22.28215
,<a href='https://opacplus.bsb-muenchen.de/title/BV023314836'>https://opacplus.bsb-muenchen.de/title/BV023314836</a>,,"Schäftlarn ?, 2. Hälfte 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00024223-1'>urn:nbn:de:bvb:12-bsb00024223-1</a>,1 Bl. - Pergament,18.93023842898704,BSB-Hss Clm 29316(11,Antiphonale (Fragment) - BSB Clm 29316(11,Latin,"München, Bayerische Staatsbibliothek -- Clm 29316(11",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00024223_00003/full/280,/0/default.jpg",Antiphonale (Fragment) - BSB Clm 29316(11,17.15135
,<a href='https://opacplus.bsb-muenchen.de/title/BV023314819'>https://opacplus.bsb-muenchen.de/title/BV023314819</a>,,"[S.l.], 2. Hälfte 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00024219-3'>urn:nbn:de:bvb:12-bsb00024219-3</a>,1 beschn. Doppelbl. - Pergament,19.14410270227237,BSB-Hss Clm 29320(3,Hymnar (Fragment) - BSB Clm 29320(3,Latin,"München, Bayerische Staatsbibliothek -- Clm 29320(3",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00024219_00003/full/280,/0/default.jpg",Hymnar (Fragment) - BSB Clm 29320(3,14.585950000000002
,<a href='https://opacplus.bsb-muenchen.de/title/BV023314839'>https://opacplus.bsb-muenchen.de/title/BV023314839</a>,,"Polling ?, 2. Hälfte 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00024224-7'>urn:nbn:de:bvb:12-bsb00024224-7</a>,1 be- und zerschnittenes Doppelbl. - Pergament,11.93917477160728,BSB-Hss Clm 29316(6,Antiphonale (Fragment) - BSB Clm 29316(6,Latin,"München, Bayerische Staatsbibliothek -- Clm 29316(6",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00024224_00003/full/280,/0/default.jpg",Antiphonale (Fragment) - BSB Clm 29316(6,10.7315
,<a href='https://opacplus.bsb-muenchen.de/title/BV023398244'>https://opacplus.bsb-muenchen.de/title/BV023398244</a>,,"[S.l.], 11. und 12. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00026280-7'>urn:nbn:de:bvb:12-bsb00026280-7</a>,143 Bl. - Pergament,22.83141791436062,BSB-Hss Clm 17142,Translatio S. Dionysii [u.a.] - BSB Clm 17142,Latin,"München, Bayerische Staatsbibliothek -- Clm 17142#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00026280_00003/full/280,/0/default.jpg",Translatio S. Dionysii [u.a.] - BSB Clm 17142,16.188266666666667
,<a href='https://opacplus.bsb-muenchen.de/title/BV023399168'>https://opacplus.bsb-muenchen.de/title/BV023399168</a>,,"[S.l.], 11./12. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00026309-3'>urn:nbn:de:bvb:12-bsb00026309-3</a>,165 Bl. - Pergament,24.66912721939473,BSB-Hss Clm 18530 a,Pauli epistolae [u.a.] - BSB Clm 18530 a,Latin,"München, Bayerische Staatsbibliothek -- Clm 18530 a#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00026309_00003/full/280,/0/default.jpg",Pauli epistolae [u.a.] - BSB Clm 18530 a,20.590933333333336
,<a href='https://opacplus.bsb-muenchen.de/title/BV023314809'>https://opacplus.bsb-muenchen.de/title/BV023314809</a>,,"Regensburg, St. Emmeram, 2. Hälfte 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00024216-2'>urn:nbn:de:bvb:12-bsb00024216-2</a>,1 beschn. Bl. - Pergament,16.304615053763442,BSB-Hss Clm 29553(2,Collectio canonum (Fragment) - BSB Clm 29553(2,Latin,"München, Bayerische Staatsbibliothek -- Clm 29553(2",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00024216_00003/full/280,/0/default.jpg",Collectio canonum (Fragment) - BSB Clm 29553(2,13.0556
,<a href='https://opacplus.bsb-muenchen.de/title/BV035986098'>https://opacplus.bsb-muenchen.de/title/BV035986098</a>,,"[S.l.], 11. Jh. (2. Hälfte); ff. III-IV: kurz nach 23. Juni 1012",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00052960-3'>urn:nbn:de:bvb:12-bsb00052960-3</a>,VI + 191 Bl. - Pergament und Papier,35.200386636117564,BSB-Hss Cod.graec. 24,Homiletische Sammelhandschrift (Chrysostomushomiliar) - BSB Cod.graec. 24,"Greek, Ancient (to 1453)","München, Bayerische Staatsbibliothek -- Cod.graec. 24",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00052960_00003/full/280,/0/default.jpg",Homiletische Sammelhandschrift (Chrysostomushomiliar) - BSB Cod.graec. 24,20.7772
,<a href='https://opacplus.bsb-muenchen.de/title/BV035384499'>https://opacplus.bsb-muenchen.de/title/BV035384499</a>,,"Italien (?, Teile IV; V), 2. Hälfte 11. Jh./13. Jh./1. Hälfte 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00036891-8'>urn:nbn:de:bvb:12-bsb00036891-8</a>,1 + 117 Bl. - Pergament,19.40192888109873,BSB-Hss Clm 4652,"Schulbuch (Auctores, Grammaticalia, Logicalia) - BSB Clm 4652",Latin,"München, Bayerische Staatsbibliothek -- Clm 4652#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00036891_00003/full/280,/0/default.jpg","Schulbuch (Auctores, Grammaticalia, Logicalia) - BSB Clm 4652",12.73386666666667
,<a href='https://opacplus.bsb-muenchen.de/title/BV037461763'>https://opacplus.bsb-muenchen.de/title/BV037461763</a>,,"[S.l.], 2. Hälfte 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00105008-7'>urn:nbn:de:bvb:12-bsb00105008-7</a>,3 Streifen + 2 beschnittene Doppelbll. - Pergament,15.949474543812105,BSB-Hss Clm 29311(20,Missale (Fragment) - BSB Clm 29311(20,Latin,"München, Bayerische Staatsbibliothek -- Clm 29311(20",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00105008_00003/full/280,/0/default.jpg",Missale (Fragment) - BSB Clm 29311(20,12.014199999999999
,<a href='https://opacplus.bsb-muenchen.de/title/BV037463303'>https://opacplus.bsb-muenchen.de/title/BV037463303</a>,,"[S.l.], 2. Hälfte 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00105028-8'>urn:nbn:de:bvb:12-bsb00105028-8</a>,2 Hochstreifen + 5 Stücke - Pergament,35.245417258690914,BSB-Hss Clm 29670(10,Glossarium - BSB Clm 29670(10,Latin,"München, Bayerische Staatsbibliothek -- Clm 29670(10",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00105028_00003/full/280,/0/default.jpg",Glossarium - BSB Clm 29670(10,13.648266666666666
,<a href='https://opacplus.bsb-muenchen.de/title/BV037449821'>https://opacplus.bsb-muenchen.de/title/BV037449821</a>,,"[S.l.] Franken (?), 2. Hälfe 11. Jh. ; 12. Jh. ; 14. Jh. ; 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00090297-9'>urn:nbn:de:bvb:12-bsb00090297-9</a>,190 + 2 Bl. - Pergament,17.920994256785107,BSB-Hss Clm 4460,Lex Alamannorum und Kapitularien - BSB Clm 4460,Latin,"München, Bayerische Staatsbibliothek -- Clm 4460",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00090297_00005/full/280,/0/default.jpg",Lex Alamannorum und Kapitularien - BSB Clm 4460,12.623800000000001
"<span>Marius Victorinus, Gaius -- (GND: <a href='http://d-nb.info/gnd/118577964/'>118577964</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV036781858'>https://opacplus.bsb-muenchen.de/title/BV036781858</a>,Q. Fabius Laurentius [Marius] Victorinus,"Regensburg, 2. Hälfte 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00057858-4'>urn:nbn:de:bvb:12-bsb00057858-4</a>,1 beschn. Doppelbl. - Pergament,,BSB-Hss Clm 29220(13,"Marius Victorinus, Gaius: Explicationum in Rhetoricam M. T. Ciceronis libri duo - BSB Clm 29220(13",Latin,"München, Bayerische Staatsbibliothek -- Clm 29220(13",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00057858_00003/full/280,/0/default.jpg",Explicationum in Rhetoricam M. T. Ciceronis libri duo - BSB Clm 29220(13,
"<span>Gregorius, Nazianzenus -- (GND: <a href='http://d-nb.info/gnd/118541900/'>118541900</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV037442600'>https://opacplus.bsb-muenchen.de/title/BV037442600</a>,Gregorius Nazianzenus,"Konstantinopel ?, 11. Jh. (2. Hälfte)",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00069275-1'>urn:nbn:de:bvb:12-bsb00069275-1</a>,II + 250 + I' Bl. - Pergament,30.742294358464427,BSB-Hss Cod.graec. 125,"Gregorius, Nazianzenus: Reden - BSB Cod.graec. 125","Greek, Ancient (to 1453)","München, Bayerische Staatsbibliothek -- Cod.graec. 125",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00069275_00003/full/280,/0/default.jpg",Reden - BSB Cod.graec. 125,22.644099999999998
"<span>Gerardus, Chanadiensis -- (GND: <a href='http://d-nb.info/gnd/118538594/'>118538594</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV037450991'>https://opacplus.bsb-muenchen.de/title/BV037450991</a>,Gerardus Csanadiensis,"[S.l.], 2. Hälfte 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00096528-7'>urn:nbn:de:bvb:12-bsb00096528-7</a>,167 Bl. - Pergament,21.12114929284396,BSB-Hss Clm 6211,"Gerardus, Chanadiensis: Deliberatio supra hymnum trium puerorum - BSB Clm 6211",Latin,"München, Bayerische Staatsbibliothek -- Clm 6211#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00096528_00003/full/280,/0/default.jpg",Deliberatio supra hymnum trium puerorum - BSB Clm 6211,13.67366666666666
,<a href='https://opacplus.bsb-muenchen.de/title/BV036065602'>https://opacplus.bsb-muenchen.de/title/BV036065602</a>,,"I: St. Emmeram (?)/ II: Süddeutschland (?), I: 2. Hälfte 11. Jh. / II: Ende 11./Anfang 12. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00046659-4'>urn:nbn:de:bvb:12-bsb00046659-4</a>,109 Bl. - Pergament,31.32112187134606,BSB-Hss Clm 14271,Victorius Aquitanus. Martianus Capella. Remigius Autissiodorensis. Gregorius Magnus - BSB Clm 14271,Latin,"München, Bayerische Staatsbibliothek -- Clm 14271",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00046659_00003/full/280,/0/default.jpg",Victorius Aquitanus. Martianus Capella. Remigius Autissiodorensis. Gregorius Magnus - BSB Clm 14271,24.079200000000007
,<a href='https://opacplus.bsb-muenchen.de/title/BV037450988'>https://opacplus.bsb-muenchen.de/title/BV037450988</a>,,"Tegernsee, 2. Hälfte 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00065172-2'>urn:nbn:de:bvb:12-bsb00065172-2</a>,178 Bl. - Pergament,38.780141362149045,BSB-Hss Clm 6204,Evangeliar - BSB Clm 6204,Latin,"München, Bayerische Staatsbibliothek -- Clm 6204",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00065172_00009/full/280,/0/default.jpg",Evangeliar - BSB Clm 6204,25.171400000000006
"<span>Isidorus, Hispalensis -- (GND: <a href='http://d-nb.info/gnd/118555995/'>118555995</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV037451022'>https://opacplus.bsb-muenchen.de/title/BV037451022</a>,Isidorus Hispalensis,"Freising, nach Mitte 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00070309-7'>urn:nbn:de:bvb:12-bsb00070309-7</a>,134 Bl. - Pergament,27.430605398607653,BSB-Hss Clm 6306,"Isidorus, Hispalensis: Sententiae - BSB Clm 6306",Latin,"München, Bayerische Staatsbibliothek -- Clm 6306",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00070309_00003/full/280,/0/default.jpg",Sententiae - BSB Clm 6306,19.405599999999996
,<a href='https://opacplus.bsb-muenchen.de/title/BV035266114'>https://opacplus.bsb-muenchen.de/title/BV035266114</a>,,"[S.l.] Bayern, 2. Hälfte 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00034133-6'>urn:nbn:de:bvb:12-bsb00034133-6</a>,199 Bl. - Pergament,35.1079489233723,BSB-Hss Clm 14018,Biblia sacra cum prologis - BSB Clm 14018,Latin,"München, Bayerische Staatsbibliothek -- Clm 14018#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00034133_00003/full/280,/0/default.jpg",Biblia sacra cum prologis - BSB Clm 14018,27.6352
,<a href='https://opacplus.bsb-muenchen.de/title/BV023297631'>https://opacplus.bsb-muenchen.de/title/BV023297631</a>,,"[S.l.], 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00023902-3'>urn:nbn:de:bvb:12-bsb00023902-3</a>,11 Bl. - Pergament,27.083113022403055,BSB-Hss Clm 23496,Vocabularium Latino-germanicum - BSB Clm 23496,Latin,"München, Bayerische Staatsbibliothek -- Clm 23496#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00023902_00003/full/280,/0/default.jpg",Vocabularium Latino-germanicum - BSB Clm 23496,19.253200000000003
,<a href='https://opacplus.bsb-muenchen.de/title/BV022553342'>https://opacplus.bsb-muenchen.de/title/BV022553342</a>,,"[S.l.], 2. Hälfte 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00013521-6'>urn:nbn:de:bvb:12-bsb00013521-6</a>,3 Blattfragmente,9.247795513671129,BSB-Hss Clm 29265(39,"Biblia, AT. Libri historiales - BSB Clm 29265(39",Latin,"München, Bayerische Staatsbibliothek -- Clm 29265(39",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00013521_00003/full/280,/0/default.jpg","Biblia, AT. Libri historiales - BSB Clm 29265(39",7.6453999999999995
,<a href='https://opacplus.bsb-muenchen.de/title/BV021826119'>https://opacplus.bsb-muenchen.de/title/BV021826119</a>,,"Tegernsee, 2. Hälfte 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00006525-8'>urn:nbn:de:bvb:12-bsb00006525-8</a>,271 Bl. - Pergament,25.295180998325012,BSB-Hss Clm 18140,Glossae latinae et germanicae in libros Bibliae et alios - BSB Clm 18140,Latin,"München, Bayerische Staatsbibliothek -- Clm 18140#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00006525_00003/full/280,/0/default.jpg",Glossae latinae et germanicae in libros Bibliae et alios - BSB Clm 18140,21.132800000000003
,<a href='https://opacplus.bsb-muenchen.de/title/BV022191070'>https://opacplus.bsb-muenchen.de/title/BV022191070</a>,,"[S.l.], 2. Hälfte 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00006777-5'>urn:nbn:de:bvb:12-bsb00006777-5</a>,84 Bl. - Pergament,20.43395817892056,BSB-Hss Clm 4610,Adnotationes super Lucanum. Commentum in Metamorphoses Ovidii - BSB Clm 4610,Latin,"München, Bayerische Staatsbibliothek -- Clm 4610#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00006777_00003/full/280,/0/default.jpg",Adnotationes super Lucanum. Commentum in Metamorphoses Ovidii - BSB Clm 4610,17.077266666666667
,<a href='https://opacplus.bsb-muenchen.de/title/BV021254585'>https://opacplus.bsb-muenchen.de/title/BV021254585</a>,,"Tegernsee, 2. Hälfte 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00001718-4'>urn:nbn:de:bvb:12-bsb00001718-4</a>,1 Bl.,25.6286,BSB-Hss Clm 29270(16,"Biblia, Neues Testament, Evangelium - BSB Clm 29270(16",Latin,"München, Bayerische Staatsbibliothek -- Clm 29270(16",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00001718_00003/full/280,/0/default.jpg","Biblia, Neues Testament, Evangelium - BSB Clm 29270(16",17.7292
,<a href='https://opacplus.bsb-muenchen.de/title/BV021254578'>https://opacplus.bsb-muenchen.de/title/BV021254578</a>,,"[S.l.], 2. Hälfte 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00001717-8'>urn:nbn:de:bvb:12-bsb00001717-8</a>,2 beschn. Bl.,26.7393453143535,BSB-Hss Clm 29270(15,"Biblia, Neues Testament, Evangelium - BSB Clm 29270(15",Latin,"München, Bayerische Staatsbibliothek -- Clm 29270(15",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00001717_00003/full/280,/0/default.jpg","Biblia, Neues Testament, Evangelium - BSB Clm 29270(15",17.060333333333332
"<span>Hucbaldus, de Sancto Amando -- (GND: <a href='http://d-nb.info/gnd/118707566/'>118707566</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV021493991'>https://opacplus.bsb-muenchen.de/title/BV021493991</a>,,"[S.l.], 11./12. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00002111-1'>urn:nbn:de:bvb:12-bsb00002111-1</a>,42 Bl. - Pergament,27.656743253879494,BSB-Hss Clm 18914,"Hucbaldus, de Sancto Amando: Hugbaldi Liber enchiriadis de musica [u.a.] - BSB Clm 18914",Latin,"München, Bayerische Staatsbibliothek -- Clm 18914#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00002111_00003/full/280,/0/default.jpg",Hugbaldi Liber enchiriadis de musica [u.a.] - BSB Clm 18914,21.005799999999994
"<span>Ovidius Naso, Publius -- (GND: <a href='http://d-nb.info/gnd/118590995/'>118590995</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV022466502'>https://opacplus.bsb-muenchen.de/title/BV022466502</a>,Ovidius Naso,"Regensburg, St. Emmeram, 11./12. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00011841-2'>urn:nbn:de:bvb:12-bsb00011841-2</a>,3 beschn. Doppelbl. - Pergament,12.744420871559633,BSB-Hss Clm 29208(21,"Ovidius Naso, Publius: Remedia amoris - BSB Clm 29208(21",Latin,"München, Bayerische Staatsbibliothek -- Clm 29208(21",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00011841_00003/full/280,/0/default.jpg",Remedia amoris - BSB Clm 29208(21,5.3213
"<span>Iuvencus, Gaius Vettius Aquilinus -- (GND: <a href='http://d-nb.info/gnd/118932438/'>118932438</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV023065873'>https://opacplus.bsb-muenchen.de/title/BV023065873</a>,,"[S.l.], 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00019035-5'>urn:nbn:de:bvb:12-bsb00019035-5</a>,264 Bl. - Pergament,15.787112194943388,BSB-Hss Clm 19454,"Iuvencus, Gaius Vettius Aquilinus: Juvenci metra de evangelio [u.a.] - BSB Clm 19454",Latin,"München, Bayerische Staatsbibliothek -- Clm 19454#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00019035_00003/full/280,/0/default.jpg",Juvenci metra de evangelio [u.a.] - BSB Clm 19454,12.2936
"<span>Matthaeus, de Cracovia -- (GND: <a href='http://d-nb.info/gnd/118731823/'>118731823</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV021493989'>https://opacplus.bsb-muenchen.de/title/BV021493989</a>,,"[S.l.], 11./15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00002110-5'>urn:nbn:de:bvb:12-bsb00002110-5</a>,297 Bl. - Papier und Pergament,23.46310776970622,BSB-Hss Clm 18937,"Matthaeus, de Cracovia: Mathei de Cracovia dialogus de rationali divinorum operum [u.a.] - BSB Clm 18937",Latin,"München, Bayerische Staatsbibliothek -- Clm 18937#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00002110_00003/full/280,/0/default.jpg",Mathei de Cracovia dialogus de rationali divinorum operum [u.a.] - BSB Clm 18937,16.002000000000002
,<a href='https://opacplus.bsb-muenchen.de/title/BV021545354'>https://opacplus.bsb-muenchen.de/title/BV021545354</a>,,"Wessobrunn (?), Ende 11./Anfang 12. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00002546-3'>urn:nbn:de:bvb:12-bsb00002546-3</a>,1 in der Mitte durchgeschnittenes Blatt - Pergament,30.296457302921162,"BSB-Hss Cgm 5248(3,XII","Althochdeutsche Predigtsammlung (Gruppe C, Bruchstück) - BSB Cgm 5248(3,XII","German, Old High (ca.750-1050)","München, Bayerische Staatsbibliothek -- Cgm 5248(3,XII",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00002546_00001/full/280,/0/default.jpg","Althochdeutsche Predigtsammlung (Gruppe C, Bruchstück) - BSB Cgm 5248(3,XII",28.278666666666663
"<span>Ovidius Naso, Publius -- (GND: <a href='http://d-nb.info/gnd/118590995/'>118590995</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV022466793'>https://opacplus.bsb-muenchen.de/title/BV022466793</a>,Ovidius Naso,"Tegernsee, 2. Hälfte 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00011864-8'>urn:nbn:de:bvb:12-bsb00011864-8</a>,11 beschn. Doppelbl. und 16 Einzelbl. - Pergament,20.56275789779607,BSB-Hss Clm 29208(1,"Ovidius Naso, Publius: Liber Metamorphoseon - BSB Clm 29208(1",Latin,"München, Bayerische Staatsbibliothek -- Clm 29208(1",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00011864_00003/full/280,/0/default.jpg",Liber Metamorphoseon - BSB Clm 29208(1,16.256
,<a href='https://opacplus.bsb-muenchen.de/title/BV023201043'>https://opacplus.bsb-muenchen.de/title/BV023201043</a>,,"[S.l.], 11. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00021585-4'>urn:nbn:de:bvb:12-bsb00021585-4</a>,129 Bl. - Pergament,29.54288514128879,BSB-Hss Clm 18100,Wolfhardi Hasenrietani libri XII de actis Sanctorum ad Erchanpoldum episcopum Eistettensem [u.a.] - BSB Clm 18100,Latin,"München, Bayerische Staatsbibliothek -- Clm 18100#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00021585_00003/full/280,/0/default.jpg",Wolfhardi Hasenrietani libri XII de actis Sanctorum ad Erchanpoldum episcopum Eistettensem [u.a.] - BSB Clm 18100,22.208066666666667
